ID,RA_CFIS,DEC_CFIS,MAG_AUTO_r,name,RA_SLED,DEC_SLED,paper_id,DECALS
3241254006388,151.0934891,36.8060078,20.0666,UNIONS J100422+364821,151.0935,36.806,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=151.0935&dec=36.806&layer=ls-dr9&zoom=16
3253266005614,173.0145066,43.1216472,18.5901,UNIONS J113203+430718,173.0146,43.1217,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=173.0146&dec=43.1217&layer=ls-dr9&zoom=16
3253266005614,173.0145066,43.1216472,18.5901,J1132+4307,173.01448,43.12164,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=173.01448&dec=43.121643&layer=ls-dr9&zoom=16
3257266004182,175.7321493,43.1339566,19.0075,J1142+4308,175.7321,43.1339,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=175.7321&dec=43.1339&layer=ls-dr9&zoom=16
3258253003203,160.640659,36.493531,18.4153,UNIONS J104233+362936,160.6406,36.4935,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=160.6406&dec=36.4935&layer=ls-dr9&zoom=16
3264251010381,162.3474622,35.7447414,18.0401,J1049+3544,162.3475,35.7447,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=162.3475&dec=35.7447&layer=ls-dr9&zoom=16
3264256005811,167.2392222,37.8603201,17.7827,J1108+3751,167.2393,37.8604,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=167.2393&dec=37.8604&layer=ls-dr9&zoom=16
3272264003120,182.9158049,42.0055229,19.4773,PS1J1211+4200,182.91667,42.00556,2020A&A...644A.163C,https://www.legacysurvey.org/viewer?ra=182.91667&dec=42.00556&layer=ls-dr9&zoom=16
3284254009942,177.6351923,36.9262732,18.0125,J1150+3655,177.6352,36.92629,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=177.6352&dec=36.926285&layer=ls-dr9&zoom=16
3284254009942,177.6351923,36.9262732,18.0125,J1150+3655,177.6351,36.9263,2022arXiv220602764S,https://www.legacysurvey.org/viewer?ra=177.6351&dec=36.9263&layer=ls-dr9&zoom=16
3285246003103,170.1461936,32.8663116,19.8428,UNIONS J112035+325158,170.1462,32.8663,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=170.1462&dec=32.8663&layer=ls-dr9&zoom=16
3294242000382,171.3078901,30.9682436,18.7928,J1125+3058,171.30787,30.96822,2017MNRAS.465.3185O,https://www.legacysurvey.org/viewer?ra=171.30787&dec=30.96822&layer=ls-dr9&zoom=16
3294252009695,181.8726134,35.9773307,18.2843,UNIONS J120729+355838,181.8725,35.9774,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=181.8725&dec=35.9774&layer=ls-dr9&zoom=16
3302241007451,174.9690055,30.5346913,18.1267,UNIONS J113952+303204,174.969,30.5346,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=174.969&dec=30.5346&layer=ls-dr9&zoom=16
3304243011077,178.0188303,31.7496638,20.078,J1152+3144,178.01881,31.74968,2022ApJ...932..107S,https://www.legacysurvey.org/viewer?ra=178.01881&dec=31.749676&layer=ls-dr9&zoom=16
3307248009724,184.9975683,34.0363823,17.8463,UNIONS J121959+340210,184.9976,34.0363,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=184.9976&dec=34.0363&layer=ls-dr9&zoom=16
3307248009724,184.9975683,34.0363823,17.8463,J1219+3402,184.99755,34.03636,2022arXiv220602764S,https://www.legacysurvey.org/viewer?ra=184.9975531&dec=34.03635564&layer=ls-dr9&zoom=16
3310242004275,180.8743657,31.218056,18.4183,UNIONS J120329+311304,180.8745,31.2179,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=180.8745&dec=31.2179&layer=ls-dr9&zoom=16
3311287008613,261.2166517,53.3502997,17.3743,UNIONS J172451+532101,261.2167,53.3503,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=261.2167&dec=53.3503&layer=ls-dr9&zoom=16
3317282005257,251.9742338,51.2190909,19.4561,UNIONS J164753+511308,251.9743,51.2191,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=251.9743&dec=51.2191&layer=ls-dr9&zoom=16
3323252010861,199.3293004,35.9832872,18.649,UNIONS J131719+355859,199.3293,35.9833,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=199.3293&dec=35.9833&layer=ls-dr9&zoom=16
3324241003724,187.8744679,30.3735434,19.9503,UNIONS J123129+302224,187.8745,30.3735,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=187.8745&dec=30.3735&layer=ls-dr9&zoom=16
3324278001964,246.6315325,49.1584312,19.4244,J1626+4909,246.6316,49.1584,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=246.6316&dec=49.1584&layer=ls-dr9&zoom=16
3325243006871,190.5980646,31.4848467,18.0246,UNIONS J124223+312905,190.5981,31.4848,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=190.5981&dec=31.4848&layer=ls-dr9&zoom=16
3325243006871,190.5980646,31.4848467,18.0246,J1242+3129,190.5981,31.4848,2021ApJ...909...27H,https://www.legacysurvey.org/viewer?ra=190.5981&dec=31.4848&layer=ls-dr9&zoom=16
3328279002598,252.5160096,49.7137612,18.9714,J1650+4942,252.51604,49.71384,2020MNRAS.499.3610C,https://www.legacysurvey.org/viewer?ra=252.51604&dec=49.71384&layer=ls-dr9&zoom=16
3330268001690,229.7017859,43.8813825,18.0217,HSCJ151848.42+435253.0,229.70176,43.8814,2018ApJ...867..107W,https://www.legacysurvey.org/viewer?ra=229.70176&dec=43.8814&layer=ls-dr9&zoom=16
3331267004825,228.4880826,43.5582345,17.0691,HSCJ151357.12+433329.5,228.488,43.5582,2020MNRAS.495.1291J,https://www.legacysurvey.org/viewer?ra=228.488&dec=43.5582&layer=ls-dr9&zoom=16
3333244006160,196.376246,32.1953244,18.7421,UNIONS J130530+321143,196.3763,32.1952,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=196.3763&dec=32.1952&layer=ls-dr9&zoom=16
3338245012675,200.3600863,32.6459311,18.2819,UNIONS J132126+323845,200.3601,32.646,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=200.3601&dec=32.646&layer=ls-dr9&zoom=16
3339240009280,195.7458351,30.1648091,18.6189,UNIONS J130259+300953,195.7458,30.1647,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=195.7458&dec=30.1647&layer=ls-dr9&zoom=16
3339242005961,197.7103282,30.8678385,20.2104,J1310+3052,197.71032,30.8678,2022arXiv220602764S,https://www.legacysurvey.org/viewer?ra=197.7103174&dec=30.86780042&layer=ls-dr9&zoom=16
3362269013152,253.5100646,44.7145783,18.9319,UNIONS J165402+444252,253.51,44.7146,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=253.51&dec=44.7146&layer=ls-dr9&zoom=16
3380252005181,234.9997576,35.8317376,17.7901,UNIONS J153959+354954,234.9998,35.8317,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=234.9998&dec=35.8317&layer=ls-dr9&zoom=16
3401244006663,236.5554238,32.1257356,17.6938,UNIONS J154613+320732,236.5555,32.1258,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=236.5555&dec=32.1258&layer=ls-dr9&zoom=16
3402248003078,242.2658688,33.8525617,19.3162,UNIONS J160903+335108,242.2659,33.8525,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=242.2659&dec=33.8525&layer=ls-dr9&zoom=16
3406256003706,257.8635204,38.1453503,18.8988,UNIONS J171127+380843,257.8636,38.1454,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=257.8636&dec=38.1454&layer=ls-dr9&zoom=16
3406256003706,257.8635204,38.1453503,18.8988,J1711+3808,257.86348,38.14535,2022arXiv220602764S,https://www.legacysurvey.org/viewer?ra=257.863484&dec=38.14535171&layer=ls-dr9&zoom=16
3407242011186,237.3014262,30.7879019,17.0517,MG1549+3047,237.3014,30.7879,1993AJ....105..847L,https://www.legacysurvey.org/viewer?ra=237.30140&dec=30.78790&layer=ls-dr9&zoom=16
3407244008576,239.8472065,31.7867967,17.0137,UNIONS J155923+314712,239.8472,31.7868,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=239.8472&dec=31.7868&layer=ls-dr9&zoom=16
3407244008576,239.8472065,31.7867967,17.0137,PS1J1559+3147,239.84583,31.78667,2020A&A...644A.163C,https://www.legacysurvey.org/viewer?ra=239.84583&dec=31.78667&layer=ls-dr9&zoom=16
3412259009381,266.9347477,39.3157721,18.089,UNIONS J174744+391856,266.9348,39.3158,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=266.9348&dec=39.3158&layer=ls-dr9&zoom=16
3418245002125,247.8130948,32.6762078,19.506,UNIONS J163115+324034,247.8131,32.6762,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=247.8131&dec=32.6762&layer=ls-dr9&zoom=16
3421256006903,267.1204629,37.7608584,19.226,UNIONS J174828+374539,267.1205,37.7609,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=267.1205&dec=37.7609&layer=ls-dr9&zoom=16
3422256005965,267.7928652,37.8845318,18.4725,J1751+3753,267.7927,37.8846,2022arXiv220602764S,https://www.legacysurvey.org/viewer?ra=267.7927&dec=37.8846&layer=ls-dr9&zoom=16
3443244009588,261.0499531,31.7762719,17.136,PS1J1724+3146,261.05,31.77639,2020A&A...644A.163C,https://www.legacysurvey.org/viewer?ra=261.05&dec=31.77639&layer=ls-dr9&zoom=16
3578248004814,348.5144109,33.9685829,20.0022,UNIONS J231403+335806,348.5144,33.9686,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=348.5144&dec=33.9686&layer=ls-dr9&zoom=16
3592248005868,356.9478827,34.196929,17.3304,UNIONS J234747+341149,356.9478,34.1969,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=356.9478&dec=34.1969&layer=ls-dr9&zoom=16
3614240006177,354.5521672,30.2242603,18.0496,UNIONS J233812+301327,354.5522,30.2243,2022A&A...666A...1S,https://www.legacysurvey.org/viewer?ra=354.5522&dec=30.2243&layer=ls-dr9&zoom=16
